timestamp,open,high,low,close,volume
2025-06-04 16:00:00,105247.8,105421.7,105041.2,105405.0,3845.8567
2025-06-04 17:00:00,105405.0,105438.9,104899.0,104996.4,2725.7721
2025-06-04 18:00:00,104996.4,105252.4,104876.7,104903.6,2918.3561
2025-06-04 19:00:00,104903.6,105044.3,104822.5,104871.0,4052.1452
2025-06-04 20:00:00,104871.0,104916.3,104355.4,104558.3,4335.129
2025-06-04 21:00:00,104558.3,105000.8,104494.0,104867.0,3871.3191
2025-06-04 22:00:00,104867.0,104979.7,104685.2,104719.6,1159.2025
2025-06-04 23:00:00,104719.6,104812.0,104569.0,104641.2,980.635
2025-06-05 00:00:00,104641.2,104925.0,104600.0,104925.0,1688.7014
2025-06-05 01:00:00,104925.0,105113.8,104650.0,104733.6,2142.6228
2025-06-05 02:00:00,104733.6,105200.0,104731.1,104950.0,3760.946
2025-06-05 03:00:00,104950.0,105017.6,104838.0,104990.3,1132.1225
2025-06-05 04:00:00,104990.3,105165.0,104990.0,105123.7,1153.1316
2025-06-05 05:00:00,105123.7,105125.0,104533.4,104604.4,2907.335
2025-06-05 06:00:00,104604.4,104651.1,104322.9,104413.3,3711.5938
2025-06-05 07:00:00,104413.3,104573.7,104363.8,104473.0,2767.8308
2025-06-05 08:00:00,104473.0,104630.9,104371.0,104630.9,1334.1904
2025-06-05 09:00:00,104630.9,104864.5,104614.4,104853.8,2003.1008
2025-06-05 10:00:00,104853.8,104853.8,104462.1,104612.1,2439.9616
2025-06-05 11:00:00,104612.1,104804.4,104501.4,104774.2,1645.7434
2025-06-05 12:00:00,104774.2,105735.3,104735.0,105596.6,10285.8796
2025-06-05 13:00:00,105596.6,105861.7,104262.1,104476.3,17191.2706
2025-06-05 14:00:00,104476.3,104890.1,103828.3,104593.2,20722.2385
2025-06-05 15:00:00,104593.2,104820.1,104279.0,104490.3,6710.744
2025-06-05 16:00:00,104490.3,104549.0,103208.8,103210.0,13508.7596
2025-06-05 17:00:00,103210.0,103542.6,103100.0,103202.2,9031.79
2025-06-05 18:00:00,103202.2,103300.1,102524.0,102951.0,17280.0378
2025-06-05 19:00:00,102951.0,102985.5,101520.3,101876.3,19601.8536
2025-06-05 20:00:00,101876.3,102130.6,100330.7,100437.3,22612.5347
2025-06-05 21:00:00,100437.3,101599.0,100375.0,101500.0,9575.8945
2025-06-05 22:00:00,101500.0,101650.9,100988.0,101448.0,4883.3701
2025-06-05 23:00:00,101448.0,101764.9,101430.0,101449.7,2669.0009
2025-06-06 00:00:00,101449.7,101848.4,101041.0,101831.0,4629.8351
2025-06-06 01:00:00,101831.0,101888.0,101630.7,101777.9,1873.7122
2025-06-06 02:00:00,101777.9,102149.3,101479.4,102143.9,4550.2951
2025-06-06 03:00:00,102143.9,102462.2,101998.9,102419.9,3566.8638
2025-06-06 04:00:00,102419.9,102730.0,102319.0,102711.4,4794.3408
2025-06-06 05:00:00,102711.4,102890.3,102617.9,102889.5,3242.4261
2025-06-06 06:00:00,102889.5,103150.0,102832.7,103097.7,3544.4945
2025-06-06 07:00:00,103097.7,103409.6,102995.2,103077.3,4385.0258
2025-06-06 08:00:00,103077.3,103541.0,103077.3,103441.6,4800.3578
2025-06-06 09:00:00,103441.6,103700.0,103441.5,103584.3,3564.8029
2025-06-06 10:00:00,103584.3,103746.7,103497.9,103621.6,2794.0516
2025-06-06 11:00:00,103621.6,103939.2,103586.9,103860.9,5590.7034
2025-06-06 12:00:00,103860.9,104280.0,103469.3,103711.1,9122.7777
2025-06-06 14:00:00,104037.0,104825.9,103947.8,104716.2,8742.9296
2025-06-06 15:00:00,104716.2,105270.0,104550.8,105028.3,14261.0059
2025-06-06 16:00:00,105028.3,105228.0,104643.5,104699.9,5822.4579
2025-06-06 17:00:00,104699.9,104918.9,104410.1,104873.9,13994.5138
2025-06-06 18:00:00,104873.9,104926.1,104420.8,104446.8,2116.9483
2025-06-06 19:00:00,104446.8,104541.0,104008.0,104171.9,2741.8448
2025-06-06 20:00:00,104171.9,104572.2,104118.4,104431.7,2151.25
2025-06-06 21:00:00,104431.7,104442.4,104237.3,104338.8,1081.7118
2025-06-06 22:00:00,104338.8,104427.9,104178.2,104427.8,1329.0732
2025-06-06 23:00:00,104427.8,104436.8,104155.0,104240.2,840.115
2025-06-07 00:00:00,104240.2,104472.3,103819.7,104470.1,4233.0763
2025-06-07 01:00:00,104470.1,104525.0,104297.2,104394.5,1327.3234
2025-06-07 02:00:00,104394.5,104576.1,104285.5,104478.7,1049.3103
2025-06-07 03:00:00,104478.7,104850.0,104434.0,104819.5,2939.9748
2025-06-07 04:00:00,104819.5,104823.8,104591.9,104773.4,1337.9615
2025-06-07 05:00:00,104773.4,104944.4,104693.9,104823.2,2085.0853
2025-06-07 06:00:00,104823.2,105290.2,104735.4,105271.2,4556.9838
2025-06-07 07:00:00,105271.2,105271.3,104800.0,104820.0,3032.6646
2025-06-07 08:00:00,104820.0,104918.8,104638.0,104700.1,2239.8195
2025-06-07 09:00:00,104700.1,104896.5,104700.0,104788.6,893.9842
2025-06-07 10:00:00,104788.6,105148.9,104788.5,105089.8,3391.8863
2025-06-07 11:00:00,105089.8,105217.1,105017.5,105092.5,2412.4826
2025-06-07 12:00:00,105092.5,105695.7,105092.4,105399.9,6422.9975
2025-06-07 13:00:00,105399.9,105732.3,105255.0,105548.5,5815.0254
2025-06-07 14:00:00,105548.5,105638.6,105330.8,105367.8,3750.0479
2025-06-07 15:00:00,105367.8,105532.0,105277.7,105505.7,1556.7338
2025-06-07 16:00:00,105505.7,105632.4,105220.4,105292.2,3150.3402
2025-06-07 17:00:00,105292.2,105516.9,105289.9,105342.9,761.9003
2025-06-07 18:00:00,105342.9,105852.0,105342.9,105571.0,3939.6062
2025-06-07 19:00:00,105571.0,105832.2,105559.0,105681.1,1508.5303
2025-06-07 20:00:00,105681.1,105869.4,105681.1,105769.9,1150.3365
2025-06-07 21:00:00,105769.9,105813.3,105642.0,105711.4,1087.7391
2025-06-07 22:00:00,105711.4,105862.3,105603.8,105761.2,1111.0136
2025-06-07 23:00:00,105761.2,105761.3,105480.2,105504.5,1657.9063
